id,symbol,exchange_short,exchange_long,instrument_short,instrument_long,entry_spread_pct,peak_spread_pct,exit_spread_pct,entry_price_short,entry_price_long,size_usd,entry_fees_pct,exit_fees_pct,net_pnl_pct,net_pnl_usd,gross_pnl_pct,funding_paid_usd,entry_time,exit_time,exit_reason,duration_min
1149,DRIFTUSDT,BingX,Gate.io,PERP,PERP,0.751,3.4175,2.1218,0.04738112579813747,0.047028348824065355,137.98,0.115,0.115,-2.1218,-2.93,-1.8918,0.0,2026-04-05T02:47:04.945754+00:00,2026-04-05T02:52:40.381759+00:00,stop_loss,5.6
1150,DRIFTUSDT,Binance,Gate.io,PERP,PERP,1.3504,3.6086,0.2269,0.047608805772436355,0.04697477995784965,82.56,0.11,0.11,0.3206,0.26,0.5406,0.0,2026-04-05T02:47:11.949037+00:00,2026-04-05T02:58:49.419073+00:00,dynamic_exit,11.6
1151,BASUSDT,BingX,KuCoin,PERP,SPOT,0.8147,1.7104,0.9396,0.005213486953678545,0.005171374029524454,198.87,0.15,0.15,-0.9173,-1.82,-0.6173,0.0,2026-04-05T02:49:31.412288+00:00,2026-04-05T04:49:33.207446+00:00,timeout,120.0
1152,BASUSDT,BingX,KuCoin,PERP,SPOT,0.9616,1.5743,0.9387,0.005220989880394248,0.005171293209470363,198.72,0.15,0.15,-0.6479,-1.29,-0.3479,0.0,2026-04-05T02:49:39.794538+00:00,2026-04-05T04:49:43.484433+00:00,timeout,120.1
1153,BASUSDT,BingX,KuCoin,PERP,SPOT,0.8685,1.4423,0.977,0.005215514891571603,0.005170634681839075,55.87,0.15,0.15,-0.7367,-0.41,-0.4367,0.0,2026-04-05T02:49:48.264704+00:00,2026-04-05T04:49:53.387175+00:00,timeout,120.1
1154,DEXEUSDT,Bybit,Gate.io,PERP,PERP,0.7446,0.7446,0.016,9.085583739550257,9.018454045602324,195.62,0.12,0.12,0.2261,0.44,0.4661,0.0,2026-04-05T02:52:41.846200+00:00,2026-04-05T02:53:51.822927+00:00,convergence,1.2
1155,SPX500USDT,MEXC,Gate.io,PERP,PERP,1.0049,1.1876,1.0419,6582.371933525902,6516.91888402024,51.04,0.085,0.085,-0.3152,-0.16,-0.1452,0.0,2026-04-05T02:52:56.183084+00:00,2026-04-05T04:53:01.443196+00:00,timeout,120.1
1156,SIRENUSDT,Bybit,Binance,PERP,PERP,0.9583,0.9583,0.1421,0.4724078561446262,0.4679255550838295,11.62,0.1,0.1,0.6266,0.07,0.8266,0.0,2026-04-05T02:53:34.395506+00:00,2026-04-05T02:53:39.421296+00:00,dynamic_exit,0.1
1157,SPX500USDT,MEXC,Gate.io,PERP,PERP,0.9681,1.1876,1.0419,6581.159352539154,6518.118741028314,25.12,0.085,0.085,-0.3528,-0.09,-0.1828,0.0,2026-04-05T02:53:40.456517+00:00,2026-04-05T04:53:42.117208+00:00,timeout,120.0
1158,SPX500USDT,MEXC,Gate.io,PERP,PERP,1.0126,1.1876,0.9784,6582.623052662391,6516.6703999527235,18.52,0.085,0.085,-0.2322,-0.04,-0.0622,0.0,2026-04-05T02:55:28.510446+00:00,2026-04-05T04:55:37.369928+00:00,timeout,120.1
1159,SPX500USDT,MEXC,Gate.io,PERP,PERP,1.0225,1.1876,1.0429,6582.949578321279,6516.347300626234,23.03,0.085,0.085,-0.2982,-0.07,-0.1282,0.0,2026-04-05T02:56:33.364386+00:00,2026-04-05T04:56:42.743129+00:00,timeout,120.2
1160,SPX500USDT,MEXC,Gate.io,PERP,PERP,1.0129,1.1876,1.0429,6582.634340777275,6516.659230287441,187.82,0.085,0.085,-0.3078,-0.58,-0.1378,0.0,2026-04-05T02:57:47.987763+00:00,2026-04-05T04:57:56.098567+00:00,timeout,120.1
1161,SPX500USDT,MEXC,Gate.io,PERP,PERP,1.0077,1.1876,1.0429,6582.462205403055,6516.829559393167,21.07,0.085,0.085,-0.313,-0.07,-0.143,0.0,2026-04-05T02:57:54.055376+00:00,2026-04-05T04:57:56.434420+00:00,timeout,120.0
1162,SPX500USDT,MEXC,Gate.io,PERP,PERP,0.9985,1.1876,1.0429,6582.161022887289,6517.127581509795,177.67,0.085,0.085,-0.3222,-0.57,-0.1522,0.0,2026-04-05T02:58:00.891882+00:00,2026-04-05T04:58:05.437717+00:00,timeout,120.1
1163,SPX500USDT,MEXC,Gate.io,PERP,PERP,1.0162,1.1876,1.0429,6582.74321751758,6516.551496023667,58.09,0.085,0.085,-0.3045,-0.18,-0.1345,0.0,2026-04-05T02:58:07.734326+00:00,2026-04-05T04:58:13.944059+00:00,timeout,120.1
1164,SIRENUSDT,Gate.io,BingX,PERP,PERP,0.8843,1.1105,0.6362,0.48438584041191973,0.480142058127688,13.61,0.115,0.115,0.3251,0.04,0.5551,0.0,2026-04-05T03:00:20.807792+00:00,2026-04-05T03:00:39.223127+00:00,dynamic_exit,0.3
1165,SIRENUSDT,Gate.io,Binance,PERP,PERP,0.9431,0.9431,0.1614,0.48257815296362644,0.4780726539216755,25.85,0.11,0.11,0.7942,0.21,1.0142,0.0,2026-04-05T03:00:28.708435+00:00,2026-04-05T03:00:39.574694+00:00,dynamic_exit,0.2
1166,SIRENUSDT,Gate.io,BingX,PERP,PERP,0.895,0.895,0.6362,0.4826761736848313,0.4783956849477328,36.94,0.115,0.115,0.3146,0.12,0.5446,0.0,2026-04-05T03:00:28.998330+00:00,2026-04-05T03:00:39.859995+00:00,dynamic_exit,0.2
1167,SIRENUSDT,Gate.io,BingX,PERP,PERP,1.4,1.6839,0.3363,0.475134059508711,0.4685765496520351,11.4,0.115,0.115,0.9492,0.11,1.1792,0.0,2026-04-05T03:01:49.178303+00:00,2026-04-05T03:02:04.607589+00:00,dynamic_exit,0.3
1168,SIRENUSDT,Gate.io,Binance,PERP,PERP,1.3259,1.3259,0.2355,0.47271053407056957,0.46652764938777497,19.17,0.11,0.11,0.6947,0.13,0.9147,0.0,2026-04-05T03:01:56.027469+00:00,2026-04-05T03:02:25.873564+00:00,dynamic_exit,0.5
1169,SIRENUSDT,Gate.io,BingX,PERP,PERP,1.204,1.204,0.3363,0.47258356947902563,0.46696715834025887,20.45,0.115,0.115,0.6353,0.13,0.8653,0.0,2026-04-05T03:01:56.757306+00:00,2026-04-05T03:02:04.912139+00:00,dynamic_exit,0.1
1170,SIRENUSDT,Gate.io,Bybit,PERP,PERP,0.9475,0.9475,0.2402,0.4727183850144466,0.46828317506019784,11.77,0.12,0.12,0.8488,0.1,1.0888,0.0,2026-04-05T03:01:57.556290+00:00,2026-04-05T03:02:05.223525+00:00,convergence,0.1
1171,SIRENUSDT,Gate.io,BingX,PERP,PERP,0.7517,0.7517,0.4359,0.47766918112199647,0.4741086505234764,20.67,0.115,0.115,-0.0921,-0.02,0.1379,0.0,2026-04-05T03:03:45.121482+00:00,2026-04-05T03:03:52.096182+00:00,dynamic_exit,0.1
1172,XCNUSDT,Bybit,Gate.io,PERP,PERP,0.7998,1.19,0.8455,0.004718901512534346,0.0046814769607853215,12.96,0.12,0.12,-0.6462,-0.08,-0.4062,0.0,2026-04-05T03:04:29.160186+00:00,2026-04-05T05:04:34.795014+00:00,timeout,120.1
1173,SIRENUSDT,Bybit,Binance,PERP,PERP,1.8728,1.8728,0.116,0.48424871118181484,0.47535079838299665,195.46,0.1,0.1,1.3751,2.69,1.5751,0.0,2026-04-05T03:05:16.121446+00:00,2026-04-05T03:05:29.023603+00:00,convergence,0.2
1174,XCNUSDT,Bybit,Gate.io,PERP,PERP,0.7341,1.19,0.8131,0.00471426641899499,0.00467992094491621,19.97,0.12,0.12,-0.7338,-0.15,-0.4938,0.0,2026-04-05T03:05:18.735587+00:00,2026-04-05T05:05:23.596065+00:00,timeout,120.1
1175,XCNUSDT,Bybit,Gate.io,PERP,PERP,0.7196,1.19,0.8347,0.004714048926240166,0.004680384816966397,23.15,0.12,0.12,-0.7558,-0.17,-0.5158,0.0,2026-04-05T03:05:35.937522+00:00,2026-04-05T05:05:40.222456+00:00,timeout,120.1
1176,SIRENUSDT,Gate.io,BingX,PERP,PERP,0.7399,2.3688,0.6076,0.48334228490256426,0.47979385738998165,13.71,0.115,0.115,-0.2018,-0.03,0.0282,0.0,2026-04-05T03:05:46.094170+00:00,2026-04-05T03:06:05.186558+00:00,dynamic_exit,0.3
1177,SIRENUSDT,Gate.io,BingX,PERP,PERP,2.0973,2.0973,0.6076,0.4814113118617118,0.47152966312678024,22.18,0.115,0.115,1.0287,0.23,1.2587,0.0,2026-04-05T03:05:52.882928+00:00,2026-04-05T03:06:05.475501+00:00,dynamic_exit,0.2
1178,SIRENUSDT,Gate.io,BingX,PERP,PERP,1.3766,1.3766,0.6076,0.4796529665448478,0.47314604765007406,45.53,0.115,0.115,0.4504,0.21,0.6804,0.0,2026-04-05T03:05:58.940488+00:00,2026-04-05T03:06:05.769310+00:00,dynamic_exit,0.1
1179,SIRENUSDT,Gate.io,Bybit,PERP,PERP,1.2622,1.2622,0.3437,0.47977501807991874,0.473797470963564,14.05,0.12,0.12,0.5005,0.07,0.7405,0.0,2026-04-05T03:05:59.215658+00:00,2026-04-05T03:06:06.059195+00:00,dynamic_exit,0.1
1180,XCNUSDT,Bybit,Gate.io,PERP,PERP,0.7156,1.19,0.7269,0.004713104951128583,0.004679628426874237,15.53,0.12,0.12,-0.7409,-0.12,-0.5009,0.0,2026-04-05T03:06:07.458170+00:00,2026-04-05T05:06:10.915743+00:00,timeout,120.1
1181,XCNUSDT,Bybit,Gate.io,PERP,PERP,0.7102,1.19,0.6516,0.004712800554127867,0.004679585166604139,11.53,0.12,0.12,-0.7346,-0.08,-0.4946,0.0,2026-04-05T03:06:24.321086+00:00,2026-04-05T05:06:26.186145+00:00,timeout,120.0
1182,XCNUSDT,Bybit,Gate.io,PERP,PERP,0.7053,1.19,0.6516,0.004713070363264078,0.004680076251121574,19.95,0.12,0.12,-0.7624,-0.15,-0.5224,0.0,2026-04-05T03:06:58.366512+00:00,2026-04-05T05:07:03.544084+00:00,timeout,120.1
1183,SIRENUSDT,Gate.io,Binance,PERP,PERP,1.1398,1.1398,0.3636,0.4703523822763135,0.46505387153997957,15.53,0.11,0.11,0.6491,0.1,0.8691,0.0,2026-04-05T03:07:29.016579+00:00,2026-04-05T03:07:35.816364+00:00,dynamic_exit,0.1
1184,SIRENUSDT,Gate.io,BingX,PERP,PERP,1.1194,1.1194,0.5513,0.470314097636231,0.46511046550325374,12.03,0.115,0.115,0.1338,0.02,0.3638,0.0,2026-04-05T03:07:29.315783+00:00,2026-04-05T03:07:42.546676+00:00,dynamic_exit,0.2
1185,ARPAUSDT,Bybit,Gate.io,PERP,PERP,0.7348,0.7984,0.7984,0.00927291202917773,0.009205345983609291,192.51,0.12,0.12,0.9994,1.92,1.2394,0.0,2026-04-05T03:07:30.863180+00:00,2026-04-05T03:07:35.393116+00:00,convergence,0.1
1186,SPX500USDT,MEXC,Gate.io,PERP,PERP,1.0122,1.1876,1.0444,6582.561032573808,6516.632841704722,82.66,0.085,0.085,-0.3085,-0.26,-0.1385,0.0,2026-04-05T03:08:27.855600+00:00,2026-04-05T05:08:33.207244+00:00,timeout,120.1
1187,SPX500USDT,MEXC,Gate.io,PERP,PERP,0.9943,1.1876,1.0444,6581.973674169675,6517.214045606903,38.9,0.085,0.085,-0.3264,-0.13,-0.1564,0.0,2026-04-05T03:08:33.497019+00:00,2026-04-05T05:08:42.005689+00:00,timeout,120.1
1188,SPX500USDT,MEXC,Gate.io,PERP,PERP,0.9998,1.1876,1.0444,6582.154584789494,6517.035030618023,13.26,0.085,0.085,-0.3209,-0.04,-0.1509,0.0,2026-04-05T03:08:38.646113+00:00,2026-04-05T05:08:42.349469+00:00,timeout,120.1
1189,CYSUSDT,Bybit,Binance,PERP,PERP,0.7124,0.7124,0.0227,0.2204581760588112,0.2188996605071414,199.82,0.1,0.1,0.3532,0.71,0.5532,0.0,2026-04-05T03:08:48.884379+00:00,2026-04-05T03:08:54.223641+00:00,convergence,0.1
1190,SIRENUSDT,Gate.io,Binance,PERP,PERP,0.7409,0.7851,0.242,0.4729138780046781,0.46943733760675865,11.65,0.11,0.11,0.2046,0.02,0.4246,0.0,2026-04-05T03:08:54.974514+00:00,2026-04-05T03:09:26.536567+00:00,dynamic_exit,0.5
1191,SPX500USDT,MEXC,Gate.io,PERP,PERP,1.004,1.1876,1.0529,6582.2910176842615,6516.900027304429,168.89,0.085,0.085,-0.3334,-0.56,-0.1634,0.0,2026-04-05T03:09:27.347396+00:00,2026-04-05T05:09:31.191710+00:00,timeout,120.1
1192,SPX500USDT,MEXC,Gate.io,PERP,PERP,0.9885,1.1876,1.0529,6581.78231175394,6517.403402874925,173.77,0.085,0.085,-0.3489,-0.61,-0.1789,0.0,2026-04-05T03:09:33.357605+00:00,2026-04-05T05:09:39.433619+00:00,timeout,120.1
1193,SPX500USDT,MEXC,Gate.io,PERP,PERP,1.0022,1.1876,1.0536,6582.232246981337,6516.958182191859,123.04,0.085,0.085,-0.3367,-0.41,-0.1667,0.0,2026-04-05T03:09:39.168658+00:00,2026-04-05T05:09:48.091130+00:00,timeout,120.1
1194,TRIAUSDT,MEXC,Binance,PERP,PERP,1.156,1.156,0.0226,0.022365192449976784,0.022109844973422003,199.86,0.065,0.065,0.6294,1.26,0.7594,0.0,2026-04-05T03:09:44.395100+00:00,2026-04-05T03:09:50.968806+00:00,convergence,0.1
1195,SPX500USDT,MEXC,Gate.io,PERP,PERP,0.9945,1.1876,1.0536,6581.979728028621,6517.208055181946,71.18,0.085,0.085,-0.3444,-0.25,-0.1744,0.0,2026-04-05T03:09:45.221484+00:00,2026-04-05T05:09:48.423689+00:00,timeout,120.1
1196,TRIAUSDT,Gate.io,Bybit,PERP,PERP,1.0547,1.0547,0.0315,0.02242793988822137,0.02219402161351317,11.63,0.12,0.12,0.5054,0.06,0.7454,0.0,2026-04-05T03:09:52.069900+00:00,2026-04-05T03:10:52.616325+00:00,convergence,1.0
1197,SPX500USDT,MEXC,Gate.io,PERP,PERP,1.0016,1.1876,1.0536,6582.21324775192,6516.976982342157,199.83,0.085,0.085,-0.3373,-0.67,-0.1673,0.0,2026-04-05T03:09:52.611878+00:00,2026-04-05T05:09:57.367391+00:00,timeout,120.1
1198,SPX500USDT,MEXC,Gate.io,PERP,PERP,0.9624,1.1876,1.0536,6580.922529317078,6518.254176276334,199.74,0.085,0.085,-0.3659,-0.73,-0.1959,0.0,2026-04-05T03:10:04.724402+00:00,2026-04-05T05:10:13.329147+00:00,timeout,120.1
1199,SPX500USDT,MEXC,Gate.io,PERP,PERP,0.9535,1.1876,1.0536,6580.628375974354,6518.545247399906,58.56,0.085,0.085,-0.3855,-0.23,-0.2155,0.0,2026-04-05T03:10:11.824431+00:00,2026-04-05T05:10:13.689715+00:00,timeout,120.0
1200,SIRENUSDT,Gate.io,BingX,PERP,PERP,0.7772,0.7772,0.7063,0.4739665212019754,0.4703129720044388,22.44,0.115,0.115,-0.244,-0.05,-0.014,0.0,2026-04-05T03:10:17.210101+00:00,2026-04-05T03:10:30.791741+00:00,dynamic_exit,0.2
1201,CYSUSDT,Bybit,Gate.io,PERP,SPOT,0.8913,0.8913,0.0224,0.22310474489240756,0.22113553379609482,199.76,0.155,0.155,0.2168,0.43,0.5268,0.0,2026-04-05T03:10:17.764588+00:00,2026-04-05T03:10:38.235074+00:00,convergence,0.3
1202,SPX500USDT,MEXC,Gate.io,PERP,PERP,0.9322,1.1876,1.059,6578.790369094784,6518.089135860536,11.37,0.085,0.085,-0.4171,-0.05,-0.2471,0.0,2026-04-05T03:11:09.104705+00:00,2026-04-05T05:11:19.043503+00:00,timeout,120.2
1203,XCNUSDT,Bybit,Gate.io,PERP,PERP,0.7431,1.19,0.6947,0.004714054004280876,0.0046792977752041845,11.61,0.12,0.12,-0.6596,-0.08,-0.4196,0.0,2026-04-05T03:11:58.069039+00:00,2026-04-05T05:12:08.036660+00:00,timeout,120.2
1204,XCNUSDT,Bybit,Gate.io,PERP,PERP,0.7067,1.19,0.6518,0.004713588783594981,0.004680530563082483,19.95,0.12,0.12,-0.7187,-0.14,-0.4787,0.0,2026-04-05T03:12:24.275105+00:00,2026-04-05T05:12:31.816055+00:00,timeout,120.1
1205,AIOTUSDT,Gate.io,BingX,PERP,PERP,0.7348,0.7348,0.4751,0.026511313974008875,0.026318023288089614,141.16,0.115,0.115,0.5008,0.71,0.7308,0.0,2026-04-05T03:12:42.323349+00:00,2026-04-05T03:12:49.398643+00:00,convergence,0.1
1206,AIOTUSDT,Gate.io,Binance,PERP,PERP,0.8461,0.8461,0.494,0.026509539417345056,0.02628725519206165,104.63,0.11,0.11,0.6534,0.68,0.8734,0.0,2026-04-05T03:12:42.636676+00:00,2026-04-05T03:12:49.731559+00:00,convergence,0.1
1207,XCNUSDT,Bybit,Gate.io,PERP,PERP,0.722,1.19,0.792,0.004713949352130136,0.004680172717275134,19.95,0.12,0.12,-0.6822,-0.14,-0.4422,0.0,2026-04-05T03:12:44.707767+00:00,2026-04-05T05:12:49.325687+00:00,timeout,120.1
1208,XCNUSDT,Bybit,Gate.io,PERP,PERP,0.7208,1.19,0.7489,0.004713774663263706,0.004680058239354351,16.91,0.12,0.12,-0.6758,-0.11,-0.4358,0.0,2026-04-05T03:13:03.805657+00:00,2026-04-05T05:13:07.404618+00:00,timeout,120.1
1209,SIRENUSDT,Gate.io,Binance,PERP,PERP,1.4901,1.4901,0.3781,0.46949943649764153,0.4626083297563969,14.07,0.11,0.11,0.5578,0.08,0.7778,0.0,2026-04-05T03:13:14.993140+00:00,2026-04-05T03:13:22.214513+00:00,dynamic_exit,0.1
1210,SIRENUSDT,Gate.io,BingX,PERP,PERP,1.4461,1.4461,0.4094,0.4693098234257859,0.4626278463587189,11.82,0.115,0.115,0.4778,0.06,0.7078,0.0,2026-04-05T03:13:15.285975+00:00,2026-04-05T03:13:22.572514+00:00,dynamic_exit,0.1
1211,XCNUSDT,Bybit,Gate.io,PERP,PERP,0.7106,1.19,0.4802,0.00471318306188358,0.004679940937139963,19.95,0.12,0.12,-0.6935,-0.14,-0.4535,0.0,2026-04-05T03:13:24.557840+00:00,2026-04-05T05:13:33.314145+00:00,timeout,120.1
1212,CYSUSDT,Bybit,Binance,PERP,PERP,0.9959,0.9959,0.201,0.22372280206051806,0.22151838456709008,199.77,0.1,0.1,0.6744,1.35,0.8744,0.0,2026-04-05T03:13:29.702359+00:00,2026-04-05T03:13:43.408109+00:00,convergence,0.2
1213,CYSUSDT,Bybit,Gate.io,PERP,PERP,0.8282,0.8282,0.5342,0.2238169055320754,0.22197900591635916,199.79,0.12,0.12,0.7341,1.47,0.9741,0.0,2026-04-05T03:13:37.184253+00:00,2026-04-05T03:13:43.695217+00:00,convergence,0.1
1214,SIRENUSDT,Gate.io,Binance,PERP,PERP,1.023,1.023,0.0329,0.472813374456148,0.46803033326154975,12.02,0.11,0.11,0.2723,0.03,0.4923,0.0,2026-04-05T03:13:50.036806+00:00,2026-04-05T03:13:56.162863+00:00,convergence,0.1
1215,XCNUSDT,Bybit,Gate.io,PERP,PERP,0.7168,1.19,0.6735,0.004709036722729727,0.0046755368357090585,13.83,0.12,0.12,-0.6678,-0.09,-0.4278,0.0,2026-04-05T03:13:51.365908+00:00,2026-04-05T05:14:00.592364+00:00,timeout,120.2
1216,BTRUSDT,Bybit,Gate.io,PERP,SPOT,1.6462,1.6462,0.1066,0.028097922823242173,0.02764312223920256,195.64,0.155,0.155,1.0908,2.13,1.4008,0.0,2026-04-05T03:15:51.657750+00:00,2026-04-05T03:16:04.328979+00:00,convergence,0.2
1217,SIRENUSDT,Gate.io,BingX,PERP,PERP,0.7598,0.7598,0.5846,0.4681896896893493,0.46466093444841433,11.4,0.115,0.115,-0.2616,-0.03,-0.0316,0.0,2026-04-05T03:16:04.915757+00:00,2026-04-05T03:16:11.214124+00:00,dynamic_exit,0.1
1218,SPX500USDT,MEXC,Gate.io,PERP,PERP,0.9207,1.1876,1.0589,6578.414249934445,6518.461443998541,169.46,0.085,0.085,-0.4235,-0.72,-0.2535,0.0,2026-04-05T03:16:19.813204+00:00,2026-04-05T05:16:28.759069+00:00,timeout,120.1
1219,BTRUSDT,MEXC,Binance,PERP,PERP,0.9695,0.9695,0.1236,0.028516409291703185,0.028242726119030358,29.3,0.065,0.065,0.8456,0.25,0.9756,0.0,2026-04-05T03:17:03.034251+00:00,2026-04-05T03:17:09.229498+00:00,convergence,0.1
1220,SPX500USDT,MEXC,Gate.io,PERP,PERP,0.9516,1.1876,1.0564,6579.429323128651,6517.4566560198255,26.29,0.085,0.085,-0.3938,-0.1,-0.2238,0.0,2026-04-05T03:17:10.333179+00:00,2026-04-05T05:17:13.500725+00:00,timeout,120.1
1221,SIRENUSDT,Gate.io,BingX,PERP,PERP,1.2348,1.2348,0.7236,0.476999449197094,0.4711835622636261,28.6,0.115,0.115,-0.0026,-0.0,0.2274,0.0,2026-04-05T03:18:02.824477+00:00,2026-04-05T03:18:09.611887+00:00,dynamic_exit,0.1
1222,SIRENUSDT,Gate.io,Bybit,PERP,PERP,1.0506,1.0506,0.4993,0.47698467620719165,0.4720280393027496,16.18,0.12,0.12,0.3711,0.06,0.6111,0.0,2026-04-05T03:18:03.136745+00:00,2026-04-05T03:18:16.725341+00:00,dynamic_exit,0.2
1223,SIRENUSDT,Gate.io,BingX,PERP,PERP,1.3695,1.3695,0.6024,0.4782080109388291,0.4717521255273768,13.5,0.115,0.115,0.2555,0.03,0.4855,0.0,2026-04-05T03:20:10.331412+00:00,2026-04-05T03:20:24.579853+00:00,dynamic_exit,0.2
1224,SIRENUSDT,Gate.io,Bybit,PERP,PERP,0.9784,0.9784,0.4997,0.4782482341006997,0.47361680376312076,15.68,0.12,0.12,0.2598,0.04,0.4998,0.0,2026-04-05T03:20:10.649673+00:00,2026-04-05T03:20:17.415829+00:00,dynamic_exit,0.1
1225,ZETAUSDT,Bybit,Binance,PERP,PERP,0.7037,1.3151,0.26,0.05421396460150744,0.053835251195186735,199.86,0.1,0.1,-0.1273,-0.25,0.0727,0.0,2026-04-05T03:21:35.615808+00:00,2026-04-05T04:00:05.732741+00:00,dynamic_exit,38.5
1226,XCNUSDT,Bybit,Gate.io,PERP,PERP,0.7155,1.19,0.8134,0.004708156937988494,0.004674722726322901,17.67,0.12,0.12,-0.6976,-0.12,-0.4576,0.0,2026-04-05T03:22:08.714784+00:00,2026-04-05T05:22:17.353339+00:00,timeout,120.1
1227,SIRENUSDT,Bybit,Gate.io,PERP,PERP,0.9158,0.9158,0.2098,0.5138568624161218,0.5091972224572645,10.68,0.12,0.12,0.9592,0.1,1.1992,0.0,2026-04-05T03:22:14.228809+00:00,2026-04-05T03:22:20.197847+00:00,dynamic_exit,0.1
1228,XCNUSDT,Bybit,Gate.io,PERP,PERP,0.7992,1.19,0.6088,0.0047142224357359696,0.004676858348227126,19.91,0.12,0.12,-0.6235,-0.12,-0.3835,0.0,2026-04-05T03:22:33.772547+00:00,2026-04-05T05:22:35.698625+00:00,timeout,120.0
1229,XCNUSDT,Bybit,Gate.io,PERP,PERP,0.7418,1.19,0.7919,0.004717016886979936,0.004682297625534771,51.91,0.12,0.12,-0.7372,-0.38,-0.4972,0.0,2026-04-05T03:22:45.859396+00:00,2026-04-05T05:22:54.542507+00:00,timeout,120.1
1230,XCNUSDT,Bybit,Gate.io,PERP,PERP,0.7462,1.19,0.8134,0.004716998650856991,0.004682070981026027,69.16,0.12,0.12,-0.8047,-0.56,-0.5647,0.0,2026-04-05T03:22:58.249116+00:00,2026-04-05T05:23:05.084818+00:00,timeout,120.1
1231,XCNUSDT,Bybit,Gate.io,PERP,PERP,0.7145,1.19,0.7703,0.004716057382579216,0.004682620009814051,147.35,0.12,0.12,-0.8363,-1.23,-0.5963,0.0,2026-04-05T03:23:04.025946+00:00,2026-04-05T05:23:14.779611+00:00,timeout,120.2
1232,XCNUSDT,Bybit,Gate.io,PERP,PERP,0.7249,1.19,0.7703,0.004716138325624027,0.004682210632189986,114.25,0.12,0.12,-0.8259,-0.94,-0.5859,0.0,2026-04-05T03:23:11.407629+00:00,2026-04-05T05:23:15.080281+00:00,timeout,120.1
1233,XCNUSDT,Bybit,Gate.io,PERP,PERP,0.7082,1.19,0.6088,0.004715755564847118,0.004682612078841821,39.65,0.12,0.12,-0.7575,-0.3,-0.5175,0.0,2026-04-05T03:23:19.068431+00:00,2026-04-05T05:23:24.225214+00:00,timeout,120.1
1234,XCNUSDT,Bybit,Gate.io,PERP,PERP,0.7263,1.19,0.6088,0.004716170996782505,0.004682177710561433,119.42,0.12,0.12,-0.8245,-0.98,-0.5845,0.0,2026-04-05T03:23:25.554616+00:00,2026-04-05T05:23:34.487860+00:00,timeout,120.1
1235,XCNUSDT,Bybit,Gate.io,PERP,PERP,0.7092,1.19,0.6088,0.004715768311510261,0.004682577350981898,119.42,0.12,0.12,-0.8415,-1.0,-0.6015,0.0,2026-04-05T03:23:31.405853+00:00,2026-04-05T05:23:35.085174+00:00,timeout,120.1
1236,XNYUSDT,Bybit,Gate.io,PERP,SPOT,1.4256,2.1931,0.0789,0.0038882461613877826,0.0038336210976563367,194.47,0.155,0.155,0.5929,1.15,0.9029,0.0,2026-04-05T03:23:36.987077+00:00,2026-04-05T03:39:40.621347+00:00,dynamic_exit,16.1
1237,SPX500USDT,MEXC,Gate.io,PERP,PERP,1.0023,1.1178,1.0593,6581.690920131094,6516.405579423469,113.83,0.085,0.085,-0.3476,-0.4,-0.1776,0.0,2026-04-05T03:23:38.041257+00:00,2026-04-05T05:23:44.084508+00:00,timeout,120.1
1238,SPX500USDT,MEXC,Gate.io,PERP,PERP,0.928,1.1178,1.0593,6579.245234003712,6518.826043367777,199.78,0.085,0.085,-0.4219,-0.84,-0.2519,0.0,2026-04-05T03:23:44.378151+00:00,2026-04-05T05:23:53.228794+00:00,timeout,120.1
1239,XCNUSDT,Bybit,Gate.io,PERP,PERP,0.7317,1.19,0.3516,0.004716309869344573,0.004682062253638904,67.39,0.12,0.12,-0.8191,-0.55,-0.5791,0.0,2026-04-05T03:23:44.993246+00:00,2026-04-05T05:23:53.648777+00:00,timeout,120.1
1240,SIRENUSDT,Gate.io,Binance,PERP,PERP,2.2885,2.2885,0.3316,0.49814048738022204,0.4869992335843963,13.47,0.11,0.11,1.5676,0.21,1.7876,0.0,2026-04-05T03:23:50.642470+00:00,2026-04-05T03:24:23.692759+00:00,dynamic_exit,0.6
1241,SIRENUSDT,Gate.io,Bybit,PERP,PERP,1.441,1.4804,0.1203,0.4980907198546072,0.4910189147723191,13.15,0.12,0.12,0.8963,0.12,1.1363,0.0,2026-04-05T03:23:50.938260+00:00,2026-04-05T03:24:15.586080+00:00,dynamic_exit,0.4
1242,SIRENUSDT,MEXC,BingX,PERP,PERP,0.7981,0.7981,0.0031,0.49210064599474135,0.48820624868759355,37.83,0.07,0.07,1.5723,0.59,1.7123,0.0,2026-04-05T03:23:51.288871+00:00,2026-04-05T03:24:07.819445+00:00,convergence,0.3
1243,SPX500USDT,MEXC,Gate.io,PERP,PERP,0.9703,1.1178,1.0593,6580.638217428396,6517.447425679794,104.32,0.085,0.085,-0.3796,-0.4,-0.2096,0.0,2026-04-05T03:23:52.328214+00:00,2026-04-05T05:24:02.794169+00:00,timeout,120.2
1244,XCNUSDT,Bybit,Gate.io,PERP,PERP,0.7246,1.19,0.7703,0.004716140182770097,0.004682223968352277,119.42,0.12,0.12,-0.8326,-0.99,-0.5926,0.0,2026-04-05T03:23:52.880254+00:00,2026-04-05T05:24:03.210544+00:00,timeout,120.2
